,"fecha","CVE_ENT","maiz_blanco","maiz_blanco_anom_3","maiz_blanco_anom_6"
"20253","2014-09-01","25",4,0.2923590052,0.4676610673
"20254","2014-09-01","14",4.5,0.17088861,0.9869695154
"20255","2014-09-01","03",8,0.5522593571,0.8394311168
"20256","2014-09-01","09",4.8,0.3385181223,0.1454981144
"20257","2014-09-01","15",3.8,0.1593031908,0.7426836196
"20258","2014-09-01","16",4.2,0.0462290428,0.0121989535
"20259","2014-09-01","28",5,0.6387859683,0.0368239402
"20260","2014-09-01","26",5.4,0.1334338559,0.7567146616
"20261","2014-09-01","27",4.7,0.1619464064,0.9185852724
"20262","2014-09-01","28",5,0.2729933229,0.3594649274
"20263","2014-09-01","20",4,0.8078601076,0.2675200924
"20264","2014-09-01","21",5.2,0.4683792211,0.3495476066
"20265","2014-09-01","22",4.3,0.8908625167,0.4197370114
"20266","2014-09-01","15",4.3,0.4026313732,0.15855194
"20267","2014-09-01","10",5,0.9032344443,0.2310296624
"20268","2014-09-01","05",5.5,0.8446497137,0.7724592185
"20269","2014-09-01","11",4.5,0.1554793827,0.5414048102
"20270","2014-09-01","27",4.5,0.6631888584,0.8651075429
"20271","2014-09-01","19",4,0.0817837151,0.1428060498
"20272","2014-09-01","19",4,0.7076021065,0.7728868571
"20273","2014-09-01","27",4.6,0.1257059144,0.6708859473
"20274","2014-09-01","30",5,0.5183541743,0.9188995907
"20275","2014-09-01","30",5,0.8076328033,0.7182091776
"20276","2014-09-01","01",3.9,0.3979809054,0.6693535649
"20277","2014-09-01","31",5.5,0.2722834169,0.8328781428
"20278","2014-09-01","27",4.7,0.380276102,0.3580795538
"20279","2014-09-01","08",5.5,0.9674151092,0.8612548253
"20280","2014-09-01","07",5,0.3950866114,0.6186391554
"20281","2014-09-01","10",4.5,0.9224543365,0.7607587666
"20282","2014-09-01","32",4.6,0.4521631203,0.7956746056
"20283","2014-09-01","11",4,0.4328694384,0.2605823763
"20284","2014-09-01","11",5,0.5627913526,0.7993782333
"20285","2014-09-01","24",4.06,0.1100365027,0.1693459323
"20286","2014-09-01","25",4,0.9644872823,0.6329173704
"20287","2014-09-01","14",4.5,0.7304392558,0.3096183102
"20288","2014-09-01","15",3.8,0.7093299573,0.0342950692
"20289","2014-09-01","09",4.8,0.0295711189,0.3052195535
"20290","2014-09-01","16",4.5,0.9195761318,0.3648470769
"20291","2014-09-01","28",5,0.1574184484,0.9146928407
"20292","2014-09-01","28",5,0.0003225469,0.8865242286
"20293","2014-09-01","27",4.8,0.1779114294,0.2557370626
"20294","2014-09-01","11",4.5,0.0780107448,0.3296450824
"20295","2014-09-01","26",5.4,0.2821473933,0.6064370407
"20296","2014-09-01","20",4,0.1766591434,0.9196187458
"20297","2014-09-01","21",5.2,0.341481657,0.5360907777
"20298","2014-09-01","22",4.3,0.4933990156,0.3166284318
"20299","2014-09-01","15",4.3,0.6778588346,0.506834807
"20300","2014-09-01","10",5,0.3035539044,0.7928732111
"20301","2014-09-01","05",5.5,0.1729797273,0.4587754044
"20302","2014-09-01","27",4.5,0.3911946085,0.6690355216
"20303","2014-09-01","19",4,0.7384199336,0.6136640548
"20304","2014-09-01","19",4,0.8110636262,0.1474081693
"20305","2014-09-01","27",4.6,0.7617524293,0.3350004066
"20306","2014-09-01","30",5,0.9089876579,0.886409898
"20307","2014-09-01","30",5,0.3802286401,0.4916318224
"20308","2014-09-01","01",4,0.4349710956,0.55328763
"20309","2014-09-01","31",5.5,0.7596837126,0.6916170759
"20310","2014-09-01","27",4.8,0.4646874876,0.4638809157
"20311","2014-09-01","08",5.5,0.1730754435,0.8630573763
"20312","2014-09-01","07",5,0.3117682847,0.8471961097
"20313","2014-09-01","10",5,0.4956174034,0.9752626201
"20314","2014-09-01","11",4,0.2645063473,0.7929543649
"20315","2014-09-01","11",4.5,0.7212495743,0.6448221658
"20316","2014-09-01","24",4,0.184816062,0.0878052748
"20317","2014-09-01","32",4.6,0.682588902,0.8553733982
"20318","2014-09-01","25",4,0.3382270343,0.1496157141
"20319","2014-09-01","14",4.5,0.4177796734,0.5151428222
"20320","2014-09-01","15",3.6,0.7611865719,0.9639794549
"20321","2014-09-01","09",5,0.8228883597,0.0212343007
"20322","2014-09-01","28",5,0.6996882118,0.4393517146
"20323","2014-09-01","10",5,0.42257931,0.4193283211
"20324","2014-09-01","28",5,0.0787159456,0.0723439249
"20325","2014-09-01","26",5.5,0.3452315671,0.3893266548
"20326","2014-09-01","20",5,0.5342910237,0.9069639432
"20327","2014-09-01","21",5.2,0.0623667196,0.1924881288
"20328","2014-09-01","22",4,0.1458629689,0.8810748817
"20329","2014-09-01","27",4.8,0.9210532964,0.2503968565
"20330","2014-09-01","05",5.5,0.714420456,0.9717004337
"20331","2014-09-01","11",4.5,0.9480028709,0.7513936599
"20332","2014-09-01","15",4.3,0.7195176375,0.9212165045
"20333","2014-09-01","16",3.9,0.7403468171,0.8425317214
"20334","2014-09-01","27",4.5,0.7129834798,0.5895071031
"20335","2014-09-01","19",4.4,0.5858023701,0.867450011
"20336","2014-09-01","19",4,0.6835052101,0.5703493397
"20337","2014-09-01","27",4.6,0.5416504752,0.3604735773
"20338","2014-09-01","30",5,0.0279309872,0.9775295711
"20339","2014-09-01","30",5,0.4513758841,0.0260090597
"20340","2014-09-01","07",5,0.5308721353,0.155046786
"20341","2014-10-01","01",4,0.5706079725,0.5971235927
"20342","2014-10-01","31",5.5,0.2847588855,0.2701316335
"20343","2014-10-01","27",4.8,0.6342550895,0.0345506572
"20344","2014-10-01","08",5.5,0.4324368959,0.0479544702
"20345","2014-10-01","07",6,0.8113911093,0.5966989751
"20346","2014-10-01","10",4.5,0.1481230954,0.4797606133
"20347","2014-10-01","24",4,0.4593590929,0.0608852443
"20348","2014-10-01","32",4.6,0.724581105,0.9821574226
"20349","2014-10-01","11",4,0.5695785896,0.4161009394
"20350","2014-10-01","11",4.5,0.4548812154,0.5724860684
"20351","2014-10-01","14",4.5,0.6845287027,0.4479899819
"20352","2014-10-01","25",4,0.3664580741,0.5482374266
"20353","2014-10-01","03",8,0.6229797695,0.6352188119
"20354","2014-10-01","15",3.2,0.2053039006,0.902855755
"20355","2014-10-01","09",4.8,0.0538265309,0.4039403328
"20356","2014-10-01","28",5,0.5677679709,0.6397626038
"20357","2014-10-01","05",5.5,0.572142745,0.1632201914
"20358","2014-10-01","26",5.5,0.4471907652,0.6095155004
"20359","2014-10-01","10",5,0.1883578731,0.0363275694
"20360","2014-10-01","20",5,0.2308751346,0.9191798965
"20361","2014-10-01","11",4.5,0.9490454185,0.4897131003
"20362","2014-10-01","28",5,0.7167714209,0.1554030079
"20363","2014-10-01","21",5,0.728883686,0.4060732467
"20364","2014-10-01","22",4.2,0.1900397241,0.8415831724
"20365","2014-10-01","15",4.3,0.7298846863,0.9164667939
"20366","2014-10-01","16",3.9,0.5769115927,0.9624970127
"20367","2014-10-01","27",4.6,0.5773233604,0.2058973464
"20368","2014-10-01","27",4.5,0.0738208728,0.9440341967
"20369","2014-10-01","19",4.2,0.0199899114,0.5144877765
"20370","2014-10-01","19",4,0.8569248832,0.2359681967
"20371","2014-10-01","30",5,0.3518277928,0.8337796324
"20372","2014-10-01","30",5,0.8604484244,0.9744067103
"20373","2014-10-01","27",4.6,0.1138882938,0.8402141368
"20374","2014-10-01","01",4,0.0660809982,0.9010547912
"20375","2014-10-01","31",5.5,0.4834376729,0.8683885706
"20376","2014-10-01","27",4.8,0.9261155247,0.8446225693
"20377","2014-10-01","08",5.5,0.7614845345,0.5863112003
"20378","2014-10-01","07",6,0.5411300376,0.4495996258
"20379","2014-10-01","10",4.5,0.3871707096,0.3746629032
"20380","2014-10-01","11",4,0.8349609465,0.2859035579
"20381","2014-10-01","11",4,0.0525446302,0.4567081544
"20382","2014-10-01","24",4,0.6417354514,0.2332549706
"20383","2014-10-01","32",4.6,0.8267143541,0.481381851
"20384","2014-10-01","03",8,0.6340550707,0.2731306511
"20385","2014-10-01","25",4,0.6127754714,0.1232181195
"20386","2014-10-01","14",4.5,0.2363105944,0.993331743
"20387","2014-10-01","15",3.4,0.5812640666,0.3234893784
"20388","2014-10-01","09",4.8,0.3988274219,0.4621341067
"20389","2014-10-01","28",5,0.5708759014,0.0054818682
"20390","2014-10-01","28",5,0.2544464825,0.4788120043
"20391","2014-10-01","26",5.5,0.8535383059,0.9596167165
"20392","2014-10-01","20",5,0.313737871,0.9763926592
"20393","2014-10-01","21",5,0.7961033804,0.6037904456
"20394","2014-10-01","22",4,0.9821220605,0.2648975985
"20395","2014-10-01","27",4.7,0.6422416682,0.1631678602
"20396","2014-10-01","10",5,0.6656219013,0.6537648542
"20397","2014-10-01","11",4.5,0.6881236891,0.5342993832
"20398","2014-10-01","05",5.5,0.0145597944,0.256080089
"20399","2014-10-01","15",4.7,0.4689969176,0.3573285468
"20400","2014-10-01","16",3.9,0.4117877682,0.1354959423
"20401","2014-10-01","27",4.9,0.2166660568,0.6255367782
"20402","2014-10-01","19",4,0.1699167138,0.6989794431
"20403","2014-10-01","19",4,0.3006029879,0.7347963635
"20404","2014-10-01","27",4.6,0.5422753961,0.4863933818
"20405","2014-10-01","30",5,0.2049992881,0.0345828748
"20406","2014-10-01","30",5,0.8631531433,0.0349375034
"20407","2014-10-01","01",4,0.1215624597,0.3618374669
"20408","2014-10-01","31",5.5,0.45653314,0.0813496374
"20409","2014-10-01","27",4.8,0.2998047646,0.111510565
"20410","2014-10-01","08",5.5,0.7405922579,0.456665259
"20411","2014-10-01","07",6,0.4973295099,0.4829722596
"20412","2014-10-01","10",4.5,0.146224617,0.9353958696
"20413","2014-10-01","11",4,0.8800912585,0.2616801725
"20414","2014-10-01","11",4,0.2202291091,0.0621447032
"20415","2014-10-01","32",4.6,0.4288873913,0.5752646403
"20416","2014-10-01","24",4,0.0130964009,0.9049677932
"20417","2014-10-01","25",4,0.1381551931,0.145933703
"20418","2014-10-01","14",4.5,0.2486526933,0.8248387305
"20419","2014-10-01","03",8,0.2562947457,0.9389792291
"20420","2014-10-01","15",3.5,0.4546523254,0.2288562048
"20421","2014-10-01","09",4.8,0.7460678795,0.6156754003
"20422","2014-10-01","28",5,0.6990555711,0.9166571942
"20423","2014-10-01","26",5.5,0.8148573221,0.6106535795
"20424","2014-10-01","21",5,0.8493950873,0.0179562377
"20425","2014-10-01","22",4,0.7761197119,0.5316211919
"20426","2014-10-01","27",4.7,0.394295028,0.4082752041
"20427","2014-10-01","10",5,0.1687857251,0.1613135061
"20428","2014-10-01","20",5,0.3925100277,0.0832623387
"20429","2014-10-01","28",5,0.8478607663,0.1443570054
"20430","2014-10-01","15",4.7,0.5085720079,0.085702712
"20431","2014-10-01","16",3.9,0.6837484707,0.204294678
"20432","2014-10-01","05",5.5,0.3050448455,0.7536371304
"20433","2014-10-01","11",4.5,0.228296595,0.9625091497
"20434","2014-10-01","27",4.8,0.0132777475,0.4411782929
"20435","2014-10-01","19",4.5,0.4484632807,0.510694046
"20436","2014-10-01","19",4,0.5149069238,0.9582863123
"20437","2014-10-01","30",5,0.0219741483,0.3471405976
"20438","2014-10-01","27",4.6,0.0569154877,0.2039456349
"20439","2014-10-01","30",5,0.8008167401,0.3754785274
"20440","2014-10-01","01",4,0.8547046278,0.918799067
"20441","2014-10-01","31",5.5,0.9055528127,0.925516047
"20442","2014-10-01","27",4.8,0.0941860669,0.3711022289
"20443","2014-10-01","08",5.5,0.7376479842,0.8823726923
"20444","2014-10-01","07",6,0.6214774803,0.8021006807
"20445","2014-10-01","10",4.5,0.3498196572,0.232607884
"20446","2014-10-01","11",4,0.4155102987,0.3174682693
"20447","2014-10-01","11",4,0.0005465949,0.0863142204
"20448","2014-10-01","24",3.8,0.0159140502,0.4717695682
"20449","2014-10-01","32",4.6,0.3292110782,0.6221633242
"20450","2014-10-01","25",5,0.8676804654,0.8584187601
"20451","2014-10-01","14",4.5,0.5255601215,0.5635078107
"20452","2014-10-01","03",8,0.2077153653,0.0033102321
"20453","2014-10-01","15",3.3,0.6452507573,0.1476921868
"20454","2014-10-01","09",4.8,0.8231719171,0.3285528132
"20455","2014-10-01","28",5,0.2136768942,0.5489506456
"20456","2014-10-01","26",5.5,0.6034014098,0.1663907031
"20457","2014-10-01","28",5,0.213585315,0.7612291016
"20458","2014-10-01","27",4.6,0.5245077051,0.8354165958
"20459","2014-10-01","15",4.7,0.8981760256,0.2708178324
"20460","2014-10-01","16",3.9,0.425257982,0.7731207455
"20461","2014-10-01","10",5,0.8816919793,0.2838351843
"20462","2014-10-01","05",5.5,0.7921535026,0.7939373378
"20463","2014-10-01","11",4.5,0.4079102597,0.9149014762
"20464","2014-10-01","20",5,0.3870926711,0.1021665718
"20465","2014-10-01","21",5,0.2601198139,0.9522361206
"20466","2014-10-01","22",4,0.0351969229,0.3582549562
"20467","2014-10-01","27",4.8,0.5030802398,0.316452677
"20468","2014-10-01","19",4.4,0.292296059,0.1727222828
"20469","2014-10-01","19",5,0.7617148061,0.4420839689
"20470","2014-10-01","27",4.6,0.9000309342,0.9495485999
"20471","2014-10-01","30",5,0.975332527,0.8866705184
"20472","2014-10-01","30",5,0.3213150567,0.2790383009
"20473","2014-10-01","28",5,0.7143834972,0.2766143863
"20474","2014-10-01","01",4.3,0.0200411238,0.5051105796
"20475","2014-10-01","31",5.5,0.6265528095,0.901113126
"20476","2014-10-01","27",4.8,0.1088046898,0.4314399022
"20477","2014-10-01","08",5,0.7158538815,0.5006100292
"20478","2014-10-01","07",6,0.3062520851,0.57675668
"20479","2014-10-01","10",4.2,0.9428213716,0.2874728487
"20480","2014-10-01","11",4,0.7407764842,0.7180875456
"20481","2014-10-01","11",4,0.1800516239,0.8949333749
"20482","2014-10-01","24",3.6,0.7683781733,0.581569458
"20483","2014-10-01","32",4.6,0.49470511,0.7084862099
"20484","2014-10-01","25",5,0.1787378945,0.2780158395
"20485","2014-10-01","03",8,0.315570994,0.5578697887
"20486","2014-10-01","14",4.5,0.1204797103,0.1333135354
"20487","2014-10-01","15",3.2,0.6109255634,0.5812771482
"20488","2014-10-01","09",4.8,0.3537650926,0.452977185
"20489","2014-10-01","28",5,0.3053719,0.9491730451
"20490","2014-10-01","26",5.5,0.6318174013,0.6238221516
"20491","2014-10-01","21",5,0.5826306649,0.469614274
"20492","2014-10-01","28",5,0.5695182741,0.0332815799
"20493","2014-10-01","27",4.8,0.1127944181,0.4920523915
"20494","2014-10-01","11",4.5,0.0770008177,0.817665957
"20495","2014-10-01","10",5,0.8384526067,0.101604593
"20496","2014-10-01","05",5.5,0.801078105,0.8934065962
"20497","2014-10-01","15",4.7,0.1628740226,0.98305251
"20498","2014-10-01","16",3.8,0.0926437182,0.4854520499
"20499","2014-10-01","20",5,0.6340116589,0.970489327
"20500","2014-10-01","22",3.8,0.0057750788,0.3669226178
"20501","2014-10-01","27",4.8,0.5869078065,0.8266946288
"20502","2014-10-01","19",4.2,0.3357948239,0.668232992
"20503","2014-10-01","19",5,0.4324080837,0.1081381744
"20504","2014-10-01","27",4.5,0.8712718596,0.0830863236
"20505","2014-10-01","30",5,0.8897110619,0.7145858799
"20506","2014-10-01","30",5,0.788662073,0.9278499709
"20507","2014-11-01","01",4.3,0.2657915833,0.5306158043
"20508","2014-11-01","31",5.5,0.5797429073,0.5254553306
"20509","2014-11-01","27",4.8,0.9703668992,0.4445787964
"20510","2014-11-01","08",5,0.2090432349,0.9691305661
"20511","2014-11-01","07",6,0.1084210701,0.7571946135
"20512","2014-11-01","10",4.2,0.842860529,0.498659699
"20513","2014-11-01","11",4,0.0538237882,0.1449576271
"20514","2014-11-01","11",4,0.9233213877,0.7339048166
"20515","2014-11-01","24",3.66,0.7669681933,0.4114652236
"20516","2014-11-01","32",4.6,0.3094081977,0.1005939255
"20517","2014-11-01","25",4,0.1771363332,0.4327000965
"20518","2014-11-01","14",4.5,0.4582548924,0.1212977792
"20519","2014-11-01","03",8,0.0596536998,0.2086150062
"20520","2014-11-01","09",4.8,0.3862995324,0.1550922736
"20521","2014-11-01","15",3.2,0.3354147767,0.8566555326
"20522","2014-11-01","28",5,0.6182612349,0.318434786
"20523","2014-11-01","26",5.2,0.6338477798,0.5649441114
"20524","2014-11-01","27",4.5,0.2127077901,0.865359699
"20525","2014-11-01","15",4.7,0.2606024172,0.5288173694
"20526","2014-11-01","16",3.6,0.6899154725,0.7470921544
"20527","2014-11-01","11",4.5,0.262187597,0.1372758076
"20528","2014-11-01","20",5,0.5390263336,0.6608459708
"20529","2014-11-01","21",5,0.3434173995,0.4981845776
"20530","2014-11-01","22",3.8,0.5979483256,0.3745476222
"20531","2014-11-01","10",4.8,0.1646089886,0.9478926392
"20532","2014-11-01","05",5,0.3648556041,0.5714018966
"20533","2014-11-01","28",5,0.0311690943,0.9577661583
"20534","2014-11-01","27",4.7,0.2453322605,0.6272133021
"20535","2014-11-01","19",5,0.5651799445,0.5572743346
"20536","2014-11-01","19",4,0.2145823168,0.8993963285
"20537","2014-11-01","30",5,0.0036398878,0.3368298689
"20538","2014-11-01","27",4.5,0.5023371794,0.1807207056
"20539","2014-11-01","30",5,0.2392085122,0.8236468572
"20540","2014-11-01","01",4.3,0.3241571856,0.8882248845
"20541","2014-11-01","31",5.5,0.9737101465,0.3172330506
"20542","2014-11-01","27",4.8,0.184491027,0.9112367698
"20543","2014-11-01","08",5,0.3667769814,0.9186731008
"20544","2014-11-01","07",6,0.9233289718,0.2337208983
"20545","2014-11-01","10",3.9,0.379966388,0.603027205
"20546","2014-11-01","11",4,0.3101010268,0.5814326354
"20547","2014-11-01","11",4,0.7240693544,0.8692541756
"20548","2014-11-01","24",3.6,0.5371219185,0.4036695342
"20549","2014-11-01","32",4.6,0.0148439981,0.0314820604
"20550","2014-11-01","25",4,0.9758445378,0.6787441318
"20551","2014-11-01","14",4.5,0.2217944095,0.522167071
"20552","2014-11-01","03",8,0.5745940367,0.369312744
"20553","2014-11-01","09",4.8,0.3029169592,0.6742253064
"20554","2014-11-01","15",3.2,0.1153580921,0.7010898451
"20555","2014-11-01","28",5,0.7153403493,0.2039593052
"20556","2014-11-01","26",5.2,0.197644753,0.2595159443
"20557","2014-11-01","27",4.7,0.4632929298,0.3991459574
"20558","2014-11-01","28",5,0.0250374273,0.5957025318
"20559","2014-11-01","15",4.5,0.3585488497,0.6854949769
"20560","2014-11-01","16",3.6,0.4376454686,0.1170856437
"20561","2014-11-01","20",5,0.694729512,0.2950547933
"20562","2014-11-01","21",4,0.1595182365,0.9649393333
"20563","2014-11-01","22",3.44,0.4239572162,0.1925290434
"20564","2014-11-01","10",4.8,0.9451774202,0.4565768119
"20565","2014-11-01","05",5,0.0340612291,0.2986508687
"20566","2014-11-01","11",4.5,0.8724290163,0.7323788957
"20567","2014-11-01","27",4.7,0.7379566195,0.4797827297
"20568","2014-11-01","19",4,0.7231479021,0.946104625
"20569","2014-11-01","19",5,0.5905343161,0.9756138
"20570","2014-11-01","27",4.4,0.6384172843,0.3874262322
"20571","2014-11-01","30",4.5,0.329533053,0.5169253153
"20572","2014-11-01","30",4.5,0.6373077329,0.8318587299
"20573","2014-11-01","01",4.3,0.5708346422,0.4014484023
"20574","2014-11-01","31",5.5,0.7899433156,0.1946140014
"20575","2014-11-01","27",4.8,0.3481656112,0.3826908836
"20576","2014-11-01","08",5,0.6746101942,0.7761729332
"20577","2014-11-01","07",6,0.7241301313,0.8192858697
"20578","2014-11-01","10",4,0.8185307142,0.6212647809
"20579","2014-11-01","11",4,0.9346392092,0.2483346186
"20580","2014-11-01","11",4,0.5418155458,0.9281369857
"20581","2014-11-01","24",3.52,0.2375976444,0.1274591606
"20582","2014-11-01","32",4.6,0.2483580208,0.8825627408
"20583","2014-11-01","25",4,0.8501310717,0.8071127126
"20584","2014-11-01","14",4.5,0.7258540163,0.6647339505
"20585","2014-11-01","03",8,0.9427693226,0.3556712031
"20586","2014-11-01","09",4.8,0.5746215615,0.0972059431
"20587","2014-11-01","15",3.2,0.0849670554,0.8755095153
"20588","2014-11-01","28",5,0.3449832887,0.154275633
"20589","2014-11-01","28",5,0.9112821254,0.9166739836
"20590","2014-11-01","26",5.2,0.8024209431,0.2752416015
"20591","2014-11-01","20",5,0.7613279578,0.2328533784
"20592","2014-11-01","21",4,0.5933678545,0.3148812143
"20593","2014-11-01","22",3.6,0.0824821304,0.6159687096
"20594","2014-11-01","27",4.5,0.0385199032,0.8039110389
"20595","2014-11-01","15",4.5,0.3282111969,0.0247802675
"20596","2014-11-01","16",3.6,0.4690186642,0.4003096988
"20597","2014-11-01","05",5,0.0469487687,0.9243203807
"20598","2014-11-01","11",4.5,0.9277094273,0.2157067315
"20599","2014-11-01","10",4.8,0.3418443658,0.5289336687
"20600","2014-11-01","27",4.7,0.9894960929,0.0990256537
"20601","2014-11-01","19",4,0.3372231932,0.0080687793
"20602","2014-11-01","19",5,0.6689207115,0.3112093668
"20603","2014-11-01","27",4.4,0.2154556988,0.737305411
"20604","2014-11-01","30",4.5,0.2951635972,0.4841411644
"20605","2014-11-01","30",4.5,0.5978966418,0.5827247785
"20606","2014-11-01","01",4.3,0.3828452896,0.7312280667
"20607","2014-11-01","31",5.5,0.0373369014,0.4785748196
"20608","2014-11-01","27",4.8,0.9336103556,0.0611585939
"20609","2014-11-01","08",5,0.4156763513,0.9550625239
"20610","2014-11-01","07",6,0.6015974781,0.1750001348
"20611","2014-11-01","10",4,0.4316750711,0.8478487607
"20612","2014-11-01","11",4,0.0163713974,0.0357852609
"20613","2014-11-01","11",4,0.8920216454,0.368485434
"20614","2014-11-01","24",3.4,0.7681088244,0.6480909093
"20615","2014-11-01","32",4.6,0.8293680265,0.6514422342
"20616","2014-11-01","25",4,0.3482554328,0.0212227553
"20617","2014-11-01","14",4.5,0.0216050355,0.2950852548
"20618","2014-11-01","03",8,0.4171990221,0.5643721343
"20619","2014-11-01","09",4.8,0.1557897952,0.3048530688
"20620","2014-11-01","15",3.2,0.9898469133,0.9289730821
"20621","2014-11-01","28",5,0.2533279462,0.2580854316
"20622","2014-11-01","27",4.4,0.4868619553,0.1505117404
"20623","2014-11-01","28",5,0.2741533686,0.0549453735
"20624","2014-11-01","15",4.3,0.5806465352,0.7157132836
"20625","2014-11-01","16",3.6,0.9817850739,0.1316308661
"20626","2014-11-01","26",5.2,0.3877116801,0.6358853552
"20627","2014-11-01","20",5,0.8750793753,0.4849917553
"20628","2014-11-01","21",4,0.1844172153,0.1407499812
"20629","2014-11-01","22",3.5,0.7060087412,0.4549828098
"20630","2014-11-01","10",4.8,0.5571149406,0.75376472
"20631","2014-11-01","11",4.5,0.5153163954,0.6746918973
"20632","2014-11-01","05",5,0.2253748454,0.146932892
"20633","2014-11-01","27",4.7,0.555942298,0.1643353038
"20634","2014-11-01","19",4,0.6091271005,0.0069332901
"20635","2014-11-01","19",5,0.886384255,0.9672002945
"20636","2014-11-01","27",4.4,0.0886934838,0.3416366845
"20637","2014-11-01","30",4.5,0.5203950838,0.7599709871
"20638","2014-11-01","30",4.5,0.5673858142,0.1067182906
"20639","2014-12-01","01",4.3,0.024112084,0.931103535
"20640","2014-12-01","31",5.5,0.9272570647,0.257619735
"20641","2014-12-01","08",5,0.9330842215,0.0672466776
"20642","2014-12-01","07",6,0.8789910447,0.2949620295
"20643","2014-12-01","10",4.2,0.2705836602,0.0327851431
"20644","2014-12-01","11",4,0.5548101101,0.7176461662
"20645","2014-12-01","11",4,0.953141242,0.9891721613
"20646","2014-12-01","32",4,0.9703562767,0.2440474788
"20647","2014-12-01","24",3.4,0.6532105037,0.1078540428
"20648","2014-12-01","25",4,0.1458461609,0.2570479823
"20649","2014-12-01","14",4.5,0.4415949661,0.9671802631
"20650","2014-12-01","03",8,0.2592852618,0.1142053126
"20651","2014-12-01","09",4.8,0.8086692984,0.2956096052
"20652","2014-12-01","15",3.3,0.206290739,0.1423279629
"20653","2014-12-01","28",5,0.9351086593,0.3678458775
"20654","2014-12-01","20",5,0.7155564798,0.2390846732
"20655","2014-12-01","21",4,0.4800273441,0.2619918616
"20656","2014-12-01","22",3.44,0.8613800746,0.7818696067
"20657","2014-12-01","26",5.2,0.8194393123,0.0549666
"20658","2014-12-01","27",4.4,0.2467548135,0.9174268106
"20659","2014-12-01","28",5,0.3969467599,0.3207156958
"20660","2014-12-01","15",4.3,0.3317341647,0.372102893
"20661","2014-12-01","16",3.6,0.6805492332,0.9342294531
"20662","2014-12-01","05",5,0.5163590555,0.034930912
"20663","2014-12-01","11",4.5,0.2016861827,0.3595315268
"20664","2014-12-01","10",4.8,0.9505678087,0.3345502078
"20665","2014-12-01","27",4.7,0.5959567906,0.9860988871
"20666","2014-12-01","19",4,0.163963694,0.9425891841
"20667","2014-12-01","19",5,0.6990793689,0.0119877735
"20668","2014-12-01","27",4.6,0.140937781,0.2019603857
"20669","2014-12-01","30",4.5,0.2206432673,0.1826300379
"20670","2014-12-01","30",4.5,0.9395668654,0.8940311131
"20671","2014-12-01","01",4.15,0.2384072548,0.3733638737
"20672","2014-12-01","27",4.2,0.089689296,0.3849658145
"20673","2014-12-01","31",5.5,0.4822398212,0.1185599622
"20674","2014-12-01","08",5.5,0.5940397889,0.6821746173
"20675","2014-12-01","07",6,0.390110991,0.1902526741
"20676","2014-12-01","10",4.2,0.4985377259,0.0618689582
"20677","2014-12-01","11",4,0.6156876586,0.4291836161
"20678","2014-12-01","11",4,0.5141692467,0.0416183845
"20679","2014-12-01","32",4,0.85669241,0.267479911
"20680","2014-12-01","24",3.4,0.4187203739,0.5084596701
"20681","2014-12-01","25",4,0.4117546703,0.0798287922
"20682","2014-12-01","14",5.5,0.8076472244,0.7430915322
"20683","2014-12-01","03",8,0.3254134174,0.9808005999
"20684","2014-12-01","09",4.8,0.1559012564,0.2612758056
"20685","2014-12-01","15",3.2,0.4504008501,0.2136621792
"20686","2014-12-01","28",5,0.2574940437,0.572170536
"20687","2014-12-01","28",5,0.2349284488,0.9524104192
"20688","2014-12-01","26",5.2,0.4893591022,0.8987583891
"20689","2014-12-01","20",5,0.6954545592,0.6376605595
"20690","2014-12-01","21",4,0.1678378474,0.905745755
"20691","2014-12-01","22",3.5,0.7294043083,0.2556033106
"20692","2014-12-01","27",4.4,0.4869985378,0.1888102738
"20693","2014-12-01","15",4.3,0.8579769978,0.0828348501
"20694","2014-12-01","16",3.5,0.5468479298,0.8954014341
"20695","2014-12-01","10",4.8,0.0419241224,0.7438029228
"20696","2014-12-01","05",5,0.5028232162,0.7020848584
"20697","2014-12-01","11",4.5,0.5040721405,0.8173148366
"20698","2014-12-01","27",4.4,0.3773471582,0.6879735513
"20699","2014-12-01","19",4.5,0.4597125142,0.0518444971
"20700","2014-12-01","19",5,0.6046889378,0.4279029401
"20701","2014-12-01","27",4.2,0.9678476974,0.4044011005
"20702","2014-12-01","30",4.5,0.3993924674,0.1506807154
"20703","2014-12-01","30",4.5,0.3349570972,0.9944606051
"20704","2014-12-01","01",4.15,0.5908950368,0.1542230306
"20705","2014-12-01","27",4.2,0.4600112036,0.1489084332
"20706","2014-12-01","31",5.5,0.3949332706,0.0060966959
"20707","2014-12-01","08",5.5,0.3592778093,0.6874349679
"20708","2014-12-01","07",6,0.6704391634,0.8829396792
"20709","2014-12-01","10",4.5,0.7518959884,0.7508767251
"20710","2014-12-01","11",4,0.1481982295,0.5874082936
"20711","2014-12-01","11",4,0.9480640248,0.6634289989
"20712","2014-12-01","32",4,0.1926224516,0.5878596798
"20713","2014-12-01","24",3.48,0.1318700898,0.5563440043
"20714","2014-12-01","25",4,0.6349301734,0.4311685318
"20715","2014-12-01","14",5.5,0.7369479756,0.6943487033
"20716","2014-12-01","03",8,0.3108563767,0.7299564707
"20717","2014-12-01","09",4.8,0.744983987,0.2667963998
"20718","2014-12-01","15",3.2,0.5524590892,0.7968002699
